track_album_release_date_precision,track_track_number,track_id,track_album_uri,track_album_artists_2_name,track_album_artists_1_uri,track_type,track_disc_number,track_album_release_date,track_duration_ms,track_track,track_name,track_artists,added_by_uri,track_album_artists_2_uri,track_album_artists_1_type,track_album_artists_3_name,track_album_artists_2_type,track_album_type,track_album_name,added_by_type,track_album_total_tracks,track_album_artists_1_name,track_uri,track_popularity,track_album_artists_3_id,track_album_artists_3_type,track_album_id,track_album_album_type,track_album_artists_3_uri,added_at,track_album_artists_1_id,track_album_artists_2_id,added_by_id
day,4,6KPbUKOkLLmorqSGuDao7k,spotify:album:1t6ittQCHbLFo04Wro3AJG,,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,track,1,2014-03-07,261608,True,Thanjavuru,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/66PGnr0hE7ZIcWir6IwitB'}, 'href': 'https://api.spotify.com/v1/artists/66PGnr0hE7ZIcWir6IwitB', 'id': '66PGnr0hE7ZIcWir6IwitB', 'name': 'Sooraj Santhosh', 'type': 'artist', 'uri': 'spotify:artist:66PGnr0hE7ZIcWir6IwitB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/41BeeC5hYqvtGkM79RYvN4'}, 'href': 'https://api.spotify.com/v1/artists/41BeeC5hYqvtGkM79RYvN4', 'id': '41BeeC5hYqvtGkM79RYvN4', 'name': 'Harini', 'type': 'artist', 'uri': 'spotify:artist:41BeeC5hYqvtGkM79RYvN4'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Legend (Telugu),user,27,Devi Sri Prasad,spotify:track:6KPbUKOkLLmorqSGuDao7k,25,,,1t6ittQCHbLFo04Wro3AJG,album,,2022-10-25T17:18:39Z,5sSzCxHtgL82pYDvx2QyEU,,him0ne6u68tpnuyl9s05itrka
day,2,7t2f17dqm0XBmN40FyyBMI,spotify:album:6gpXN3vaTnIRxz1ADgRQjp,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2011-12-13,282093,True,Hosanna,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5a2WF7juQ5oilpZCqikRtP'}, 'href': 'https://api.spotify.com/v1/artists/5a2WF7juQ5oilpZCqikRtP', 'id': '5a2WF7juQ5oilpZCqikRtP', 'name': 'Rahul Nambiar', 'type': 'artist', 'uri': 'spotify:artist:5a2WF7juQ5oilpZCqikRtP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6bmhUYiasV6rSORgLmHYZ4'}, 'href': 'https://api.spotify.com/v1/artists/6bmhUYiasV6rSORgLmHYZ4', 'id': '6bmhUYiasV6rSORgLmHYZ4', 'name': 'Srivardhani Kuchi', 'type': 'artist', 'uri': 'spotify:artist:6bmhUYiasV6rSORgLmHYZ4'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Body Guard,user,6,Thaman S,spotify:track:7t2f17dqm0XBmN40FyyBMI,32,,,6gpXN3vaTnIRxz1ADgRQjp,single,,2022-10-25T17:20:02Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,3,0zcuKrize0rRw3lLWYSyjK,spotify:album:5EvvEgIOSIebLIxN4KlNbZ,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2008-03-27,241998,True,Vayasunami,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26R3WRFIf6FbbNAQuMIjkN'}, 'href': 'https://api.spotify.com/v1/artists/26R3WRFIf6FbbNAQuMIjkN', 'id': '26R3WRFIf6FbbNAQuMIjkN', 'name': 'Hemachandra Vedala', 'type': 'artist', 'uri': 'spotify:artist:26R3WRFIf6FbbNAQuMIjkN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/74S8YRi4XQ5yf9ToSzuY80'}, 'href': 'https://api.spotify.com/v1/artists/74S8YRi4XQ5yf9ToSzuY80', 'id': '74S8YRi4XQ5yf9ToSzuY80', 'name': 'Sunitha', 'type': 'artist', 'uri': 'spotify:artist:74S8YRi4XQ5yf9ToSzuY80'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Kantri,user,6,Mani Sharma,spotify:track:0zcuKrize0rRw3lLWYSyjK,42,,,5EvvEgIOSIebLIxN4KlNbZ,single,,2022-10-25T17:18:48Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,5,4eE8jvNGHg7NXYFPt6REdW,spotify:album:335vC5ZU8soyG9dm0yNQFS,,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,track,1,2005-05-02,260675,True,Yerrakoka Pacha Raika,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4RlhxPvtJV1ompU5eagU5y'}, 'href': 'https://api.spotify.com/v1/artists/4RlhxPvtJV1ompU5eagU5y', 'id': '4RlhxPvtJV1ompU5eagU5y', 'name': 'Pushpavanam Kuppu Swamy', 'type': 'artist', 'uri': 'spotify:artist:4RlhxPvtJV1ompU5eagU5y'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hNON05iexckgWGTpiOg9L'}, 'href': 'https://api.spotify.com/v1/artists/2hNON05iexckgWGTpiOg9L', 'id': '2hNON05iexckgWGTpiOg9L', 'name': 'Usha', 'type': 'artist', 'uri': 'spotify:artist:2hNON05iexckgWGTpiOg9L'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Bhadra,user,8,Devi Sri Prasad,spotify:track:4eE8jvNGHg7NXYFPt6REdW,39,,,335vC5ZU8soyG9dm0yNQFS,album,,2022-10-25T17:19:56Z,5sSzCxHtgL82pYDvx2QyEU,,him0ne6u68tpnuyl9s05itrka
day,4,2AdjREVHdOoPXDzUHcbe4g,spotify:album:13J2XQOZo0I8ZAufTXFvyd,,spotify:artist:5VVN3xZw1i2qihfITZlvCZ,track,1,2010-04-13,270986,True,Bulle,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5VVN3xZw1i2qihfITZlvCZ'}, 'href': 'https://api.spotify.com/v1/artists/5VVN3xZw1i2qihfITZlvCZ', 'id': '5VVN3xZw1i2qihfITZlvCZ', 'name': 'G. V. Prakash', 'type': 'artist', 'uri': 'spotify:artist:5VVN3xZw1i2qihfITZlvCZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/40Ce6P4AGMq3NXCDXVSZaa'}, 'href': 'https://api.spotify.com/v1/artists/40Ce6P4AGMq3NXCDXVSZaa', 'id': '40Ce6P4AGMq3NXCDXVSZaa', 'name': 'Mallikarjun', 'type': 'artist', 'uri': 'spotify:artist:40Ce6P4AGMq3NXCDXVSZaa'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1FI8Am7UxI2XLUtFs2jPva'}, 'href': 'https://api.spotify.com/v1/artists/1FI8Am7UxI2XLUtFs2jPva', 'id': '1FI8Am7UxI2XLUtFs2jPva', 'name': 'Priya Hemesh', 'type': 'artist', 'uri': 'spotify:artist:1FI8Am7UxI2XLUtFs2jPva'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Darling (Original Motion Picture Soundtrack),user,6,G. V. Prakash,spotify:track:2AdjREVHdOoPXDzUHcbe4g,39,,,13J2XQOZo0I8ZAufTXFvyd,single,,2022-10-25T17:20:14Z,5VVN3xZw1i2qihfITZlvCZ,,him0ne6u68tpnuyl9s05itrka
day,6,4H6oskZ2jgfZyR79iozJLO,spotify:album:7eJXTAO0qIPduGIE4Pqk5C,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2008-04-05,279985,True,Manakannapodichey,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5a2WF7juQ5oilpZCqikRtP'}, 'href': 'https://api.spotify.com/v1/artists/5a2WF7juQ5oilpZCqikRtP', 'id': '5a2WF7juQ5oilpZCqikRtP', 'name': 'Rahul Nambiar', 'type': 'artist', 'uri': 'spotify:artist:5a2WF7juQ5oilpZCqikRtP'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Parugu,user,6,Mani Sharma,spotify:track:4H6oskZ2jgfZyR79iozJLO,47,,,7eJXTAO0qIPduGIE4Pqk5C,single,,2022-10-25T17:20:38Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,3,555d0iaIa173KumnrfnTXV,spotify:album:3VYuAGX5u5z2poRJJ6ERPm,,spotify:artist:2FgHPfRprDaylrSRVf1UlN,track,1,2010-11-26,253484,True,Bholo Ashta Lakshmi,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD'}, 'href': 'https://api.spotify.com/v1/artists/0LSPREIgGMZXCuKVel7LVD', 'id': '0LSPREIgGMZXCuKVel7LVD', 'name': 'Karthik', 'type': 'artist', 'uri': 'spotify:artist:0LSPREIgGMZXCuKVel7LVD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5qhGpFQDS0CHw4cKeCzaai'}, 'href': 'https://api.spotify.com/v1/artists/5qhGpFQDS0CHw4cKeCzaai', 'id': '5qhGpFQDS0CHw4cKeCzaai', 'name': 'Geetha Madhuri', 'type': 'artist', 'uri': 'spotify:artist:5qhGpFQDS0CHw4cKeCzaai'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Ragada,user,6,Thaman S,spotify:track:555d0iaIa173KumnrfnTXV,42,,,3VYuAGX5u5z2poRJJ6ERPm,single,,2022-10-25T17:20:49Z,2FgHPfRprDaylrSRVf1UlN,,him0ne6u68tpnuyl9s05itrka
day,9,4zBY5xA8BjDhVVqSDMrOXm,spotify:album:2clc3aZYwJcXmStbfYS0E3,,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,track,1,2012-09-10,273681,True,Kanyakumari,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/65jsdEMz2d1jbIECHqAhFr'}, 'href': 'https://api.spotify.com/v1/artists/65jsdEMz2d1jbIECHqAhFr', 'id': '65jsdEMz2d1jbIECHqAhFr', 'name': 'Jaspreet Jasz', 'type': 'artist', 'uri': 'spotify:artist:65jsdEMz2d1jbIECHqAhFr'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/74S8YRi4XQ5yf9ToSzuY80'}, 'href': 'https://api.spotify.com/v1/artists/74S8YRi4XQ5yf9ToSzuY80', 'id': '74S8YRi4XQ5yf9ToSzuY80', 'name': 'Sunitha', 'type': 'artist', 'uri': 'spotify:artist:74S8YRi4XQ5yf9ToSzuY80'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Damarukam,user,10,Devi Sri Prasad,spotify:track:4zBY5xA8BjDhVVqSDMrOXm,42,,,2clc3aZYwJcXmStbfYS0E3,album,,2022-10-25T17:20:58Z,5sSzCxHtgL82pYDvx2QyEU,,him0ne6u68tpnuyl9s05itrka
day,5,3zugWFrbjpOdzKN9feQAUv,spotify:album:60GrqvfpUH8wlsmASWGDhX,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2003-08-19,324013,True,Chinnaga Chinnaga,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NoJ7NuNs9nyj8Thoh1kbu'}, 'href': 'https://api.spotify.com/v1/artists/2NoJ7NuNs9nyj8Thoh1kbu', 'id': '2NoJ7NuNs9nyj8Thoh1kbu', 'name': 'Hariharan', 'type': 'artist', 'uri': 'spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH'}, 'href': 'https://api.spotify.com/v1/artists/2IUtwMti1OiT3lkW6RubgH', 'id': '2IUtwMti1OiT3lkW6RubgH', 'name': 'K. S. Chithra', 'type': 'artist', 'uri': 'spotify:artist:2IUtwMti1OiT3lkW6RubgH'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Tagore,user,6,Mani Sharma,spotify:track:3zugWFrbjpOdzKN9feQAUv,50,,,60GrqvfpUH8wlsmASWGDhX,single,,2022-11-05T08:36:46Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,6,3SV6DPnu0v1Oj5TGYkIR63,spotify:album:1yc1PhFxmSKD1tZtCWQirO,,spotify:artist:6AiX12wXdXFoGJ2vk8zBjy,track,1,2011-11-19,315766,True,Paparayudu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26R3WRFIf6FbbNAQuMIjkN'}, 'href': 'https://api.spotify.com/v1/artists/26R3WRFIf6FbbNAQuMIjkN', 'id': '26R3WRFIf6FbbNAQuMIjkN', 'name': 'Hemachandra Vedala', 'type': 'artist', 'uri': 'spotify:artist:26R3WRFIf6FbbNAQuMIjkN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2L5oss58ihgLZWOepBEHbI'}, 'href': 'https://api.spotify.com/v1/artists/2L5oss58ihgLZWOepBEHbI', 'id': '2L5oss58ihgLZWOepBEHbI', 'name': 'Sathyan', 'type': 'artist', 'uri': 'spotify:artist:2L5oss58ihgLZWOepBEHbI'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/43PyuGRQ8dxRmOuFHHdybi'}, 'href': 'https://api.spotify.com/v1/artists/43PyuGRQ8dxRmOuFHHdybi', 'id': '43PyuGRQ8dxRmOuFHHdybi', 'name': 'Pawan Kalyan', 'type': 'artist', 'uri': 'spotify:artist:43PyuGRQ8dxRmOuFHHdybi'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Dm3nz9RmeauvG7mjoO6tl'}, 'href': 'https://api.spotify.com/v1/artists/1Dm3nz9RmeauvG7mjoO6tl', 'id': '1Dm3nz9RmeauvG7mjoO6tl', 'name': 'Brahmanandam', 'type': 'artist', 'uri': 'spotify:artist:1Dm3nz9RmeauvG7mjoO6tl'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Panjaa,user,6,Yuvan Shankar Raja,spotify:track:3SV6DPnu0v1Oj5TGYkIR63,35,,,1yc1PhFxmSKD1tZtCWQirO,single,,2022-10-25T17:21:15Z,6AiX12wXdXFoGJ2vk8zBjy,,him0ne6u68tpnuyl9s05itrka
day,1,7eyl9pJqvtm3RwKe1odx8Q,spotify:album:35aiec9WD3TEbcZlg5Fe4k,,spotify:artist:6CtYzQvENTdGq5LPPsePdV,track,1,2012-04-18,263420,True,Rajula,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xx4vUf2TtqBkhcz9edoRP'}, 'href': 'https://api.spotify.com/v1/artists/1Xx4vUf2TtqBkhcz9edoRP', 'id': '1Xx4vUf2TtqBkhcz9edoRP', 'name': 'Dinesh Kanaga Rathinam', 'type': 'artist', 'uri': 'spotify:artist:1Xx4vUf2TtqBkhcz9edoRP'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Daruvu,user,6,Vijay Antony,spotify:track:7eyl9pJqvtm3RwKe1odx8Q,34,,,35aiec9WD3TEbcZlg5Fe4k,single,,2022-10-25T17:32:34Z,6CtYzQvENTdGq5LPPsePdV,,him0ne6u68tpnuyl9s05itrka
day,1,4YI0KYP59ohWbEnM4owHcI,spotify:album:0BoUUhoyOBz3lNJH1wl5Dh,,spotify:artist:4TkLTkst9LQlJ0zAmXtXmv,track,1,1999-07-15,418194,True,Made In Andhra,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4TkLTkst9LQlJ0zAmXtXmv'}, 'href': 'https://api.spotify.com/v1/artists/4TkLTkst9LQlJ0zAmXtXmv', 'id': '4TkLTkst9LQlJ0zAmXtXmv', 'name': 'Ramana Gogula', 'type': 'artist', 'uri': 'spotify:artist:4TkLTkst9LQlJ0zAmXtXmv'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Thammudu,user,7,Ramana Gogula,spotify:track:4YI0KYP59ohWbEnM4owHcI,50,,,0BoUUhoyOBz3lNJH1wl5Dh,album,,2022-10-25T17:29:10Z,4TkLTkst9LQlJ0zAmXtXmv,,him0ne6u68tpnuyl9s05itrka
day,7,7fp2ebX6fx7GN7yaj5I3cy,spotify:album:0vNtO4zmCFag3NUlMFsISS,,spotify:artist:30106NcSlqGvsHC5gHzuMV,track,1,2016-07-09,102752,True,Tikku Tikkantu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3iS1RdQBudqfpoKy47y6UJ'}, 'href': 'https://api.spotify.com/v1/artists/3iS1RdQBudqfpoKy47y6UJ', 'id': '3iS1RdQBudqfpoKy47y6UJ', 'name': 'Narendra, Uma Neha', 'type': 'artist', 'uri': 'spotify:artist:3iS1RdQBudqfpoKy47y6UJ'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Babu Bangaram,user,7,Gibrran,spotify:track:7fp2ebX6fx7GN7yaj5I3cy,27,,,0vNtO4zmCFag3NUlMFsISS,album,,2022-10-25T17:21:20Z,30106NcSlqGvsHC5gHzuMV,,him0ne6u68tpnuyl9s05itrka
day,3,4QNSMIeCknaH5m0EM2yNTI,spotify:album:2nygK91KMER4OGSGlVlbi2,,spotify:artist:5w6bUd0SJtvdQ99pZm83PJ,track,1,2010-04-13,223173,True,Aadinchi Ashta Chamma,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06V3WlbxMpgl639AJoFH7C'}, 'href': 'https://api.spotify.com/v1/artists/06V3WlbxMpgl639AJoFH7C', 'id': '06V3WlbxMpgl639AJoFH7C', 'name': 'Sri Krishna', 'type': 'artist', 'uri': 'spotify:artist:06V3WlbxMpgl639AJoFH7C'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Ashta Chamma,user,5,Kalyani Malik,spotify:track:4QNSMIeCknaH5m0EM2yNTI,47,,,2nygK91KMER4OGSGlVlbi2,single,,2022-10-25T17:23:03Z,5w6bUd0SJtvdQ99pZm83PJ,,him0ne6u68tpnuyl9s05itrka
day,3,5QhuUsTvD2TjhyltgcheuQ,spotify:album:3SQDlsal540t7MHFaYeAfQ,,spotify:artist:12l1SqSNsg2mI2IcXpPWjR,track,1,2004-07-26,186659,True,Duvvina Talane,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/12l1SqSNsg2mI2IcXpPWjR'}, 'href': 'https://api.spotify.com/v1/artists/12l1SqSNsg2mI2IcXpPWjR', 'id': '12l1SqSNsg2mI2IcXpPWjR', 'name': 'M. M. Keeravani', 'type': 'artist', 'uri': 'spotify:artist:12l1SqSNsg2mI2IcXpPWjR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0WpkyIAATl5W540KCSEUwX'}, 'href': 'https://api.spotify.com/v1/artists/0WpkyIAATl5W540KCSEUwX', 'id': '0WpkyIAATl5W540KCSEUwX', 'name': 'Sumangaly', 'type': 'artist', 'uri': 'spotify:artist:0WpkyIAATl5W540KCSEUwX'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Naa Autograph,user,6,M. M. Keeravani,spotify:track:5QhuUsTvD2TjhyltgcheuQ,42,,,3SQDlsal540t7MHFaYeAfQ,single,,2022-10-25T17:24:34Z,12l1SqSNsg2mI2IcXpPWjR,,him0ne6u68tpnuyl9s05itrka
day,5,0awxA4QYpvwvo4BQD2ouY6,spotify:album:3U3WMPUZOdfGe1JzaJuL7p,,spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss,track,1,2012-10-21,197893,True,Rangamarthanda,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26R3WRFIf6FbbNAQuMIjkN'}, 'href': 'https://api.spotify.com/v1/artists/26R3WRFIf6FbbNAQuMIjkN', 'id': '26R3WRFIf6FbbNAQuMIjkN', 'name': 'Hemachandra Vedala', 'type': 'artist', 'uri': 'spotify:artist:26R3WRFIf6FbbNAQuMIjkN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0FIKPeLvFWltlOJr8PnCYu'}, 'href': 'https://api.spotify.com/v1/artists/0FIKPeLvFWltlOJr8PnCYu', 'id': '0FIKPeLvFWltlOJr8PnCYu', 'name': 'Raghubabu', 'type': 'artist', 'uri': 'spotify:artist:0FIKPeLvFWltlOJr8PnCYu'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Krishnam Vande Jagadgurum,user,7,Mani Sharma,spotify:track:0awxA4QYpvwvo4BQD2ouY6,16,,,3U3WMPUZOdfGe1JzaJuL7p,compilation,,2022-10-25T17:25:09Z,3AMxH9QIPZbK8ND8C9j4Ss,,him0ne6u68tpnuyl9s05itrka
day,2,35OoRmRvzNS6DjAtEgpiMd,spotify:album:0U9GjYJr2K1CK8tOax7Hrf,,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,track,1,2013-01-05,280778,True,Yahoon Yahoon,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5T2I75UlGBcWd5nVyfmL13'}, 'href': 'https://api.spotify.com/v1/artists/5T2I75UlGBcWd5nVyfmL13', 'id': '5T2I75UlGBcWd5nVyfmL13', 'name': 'Mika Singh', 'type': 'artist', 'uri': 'spotify:artist:5T2I75UlGBcWd5nVyfmL13'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Mirchi,user,7,Devi Sri Prasad,spotify:track:35OoRmRvzNS6DjAtEgpiMd,51,,,0U9GjYJr2K1CK8tOax7Hrf,album,,2022-10-25T17:18:03Z,5sSzCxHtgL82pYDvx2QyEU,,him0ne6u68tpnuyl9s05itrka
day,6,0DK618gx6TimQA3giaOLaY,spotify:album:1W36eap0FhjcXqrcUTgCwZ,,spotify:artist:1r1OzQa3UTOd13rRVQ4nQM,track,1,2022-09-23,329080,True,Nuvu Ready,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a'}, 'href': 'https://api.spotify.com/v1/artists/1SJOL9HJ08YOn92lFcYf8a', 'id': '1SJOL9HJ08YOn92lFcYf8a', 'name': 'Shankar Mahadevan', 'type': 'artist', 'uri': 'spotify:artist:1SJOL9HJ08YOn92lFcYf8a'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Rj7UMjxB4u5OZnS5c1rXF'}, 'href': 'https://api.spotify.com/v1/artists/5Rj7UMjxB4u5OZnS5c1rXF', 'id': '5Rj7UMjxB4u5OZnS5c1rXF', 'name': 'Gopika Poornima', 'type': 'artist', 'uri': 'spotify:artist:5Rj7UMjxB4u5OZnS5c1rXF'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Srinu Vaitla Chartbuster Tunes,user,15,Srinu Vaitla,spotify:track:0DK618gx6TimQA3giaOLaY,11,,,1W36eap0FhjcXqrcUTgCwZ,album,,2022-10-25T17:18:18Z,1r1OzQa3UTOd13rRVQ4nQM,,him0ne6u68tpnuyl9s05itrka
day,2,7IMonQFX03IByH0b9300du,spotify:album:5wsEf6WLGVTyr8Zt9UfF45,,spotify:artist:6rJEPOU61Xa5igQ7Dleloz,track,1,2011-11-18,263343,True,Chitti Chitti Pulakintha,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/35TvgRGFSg4uz2ydXOj7tQ'}, 'href': 'https://api.spotify.com/v1/artists/35TvgRGFSg4uz2ydXOj7tQ', 'id': '35TvgRGFSg4uz2ydXOj7tQ', 'name': 'Satya, Harini', 'type': 'artist', 'uri': 'spotify:artist:35TvgRGFSg4uz2ydXOj7tQ'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Journey,user,5,Sathya.C,spotify:track:7IMonQFX03IByH0b9300du,34,,,5wsEf6WLGVTyr8Zt9UfF45,single,,2022-10-25T17:26:40Z,6rJEPOU61Xa5igQ7Dleloz,,him0ne6u68tpnuyl9s05itrka
day,5,1V4hx2szIylOh4rYoPrwlp,spotify:album:6RsL60SSZTVwigjfyY8mD2,,spotify:artist:4zCH9qm4R2DADamUHMCa6O,track,1,2017-11-07,209347,True,AB Yevaro Nee Baby,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4kq8z3vydHjPDggxb16ErB'}, 'href': 'https://api.spotify.com/v1/artists/4kq8z3vydHjPDggxb16ErB', 'id': '4kq8z3vydHjPDggxb16ErB', 'name': 'Nakash Aziz', 'type': 'artist', 'uri': 'spotify:artist:4kq8z3vydHjPDggxb16ErB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4UCG3GFuPR4k19M40Mzxip'}, 'href': 'https://api.spotify.com/v1/artists/4UCG3GFuPR4k19M40Mzxip', 'id': '4UCG3GFuPR4k19M40Mzxip', 'name': 'Arjun Chandy', 'type': 'artist', 'uri': 'spotify:artist:4UCG3GFuPR4k19M40Mzxip'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Agnyaathavaasi,user,6,Anirudh Ravichander,spotify:track:1V4hx2szIylOh4rYoPrwlp,47,,,6RsL60SSZTVwigjfyY8mD2,single,,2022-10-25T17:27:08Z,4zCH9qm4R2DADamUHMCa6O,,him0ne6u68tpnuyl9s05itrka
day,2,5pkaQ5pS44JGsA8chmUQzk,spotify:album:66HrRSmRyMdzf60QISnLlL,,spotify:artist:0sSxphmGskGCKlwB9xa6WU,track,1,2008-03-28,328080,True,Rayini Maatram,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0sSxphmGskGCKlwB9xa6WU'}, 'href': 'https://api.spotify.com/v1/artists/0sSxphmGskGCKlwB9xa6WU', 'id': '0sSxphmGskGCKlwB9xa6WU', 'name': 'Himesh Reshammiya', 'type': 'artist', 'uri': 'spotify:artist:0sSxphmGskGCKlwB9xa6WU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2NoJ7NuNs9nyj8Thoh1kbu'}, 'href': 'https://api.spotify.com/v1/artists/2NoJ7NuNs9nyj8Thoh1kbu', 'id': '2NoJ7NuNs9nyj8Thoh1kbu', 'name': 'Hariharan', 'type': 'artist', 'uri': 'spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu'}]",spotify:user:him0ne6u68tpnuyl9s05itrka,,artist,,,album,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),user,6,Himesh Reshammiya,spotify:track:5pkaQ5pS44JGsA8chmUQzk,48,,,66HrRSmRyMdzf60QISnLlL,album,,2022-10-25T17:27:20Z,0sSxphmGskGCKlwB9xa6WU,,him0ne6u68tpnuyl9s05itrka
