danceability,mode,valence,tempo,acousticness,loudness,energy,type,speechiness,id,duration_ms,liveness,key,instrumentalness,time_signature
0.724,0,0.667,126.928,0.719,-19.44,0.222,audio_features,0.0662,5jyHsyGvIxawivb6enu5H3,355587,0.0778,9,0,4
0.591,1,0.248,61.037,0.559,-8.084,0.468,audio_features,0.0359,7CEKMd44xqjr3ViLD3IHwm,314955,0.143,5,5.75e-05,4
0.723,0,0.382,139.982,0.0143,-9.969,0.604,audio_features,0.0322,49eHDYzEch0L2aVDvSMxMG,330917,0.102,7,0.0184,4
0.672,1,0.549,127.015,0.328,-7.303,0.732,audio_features,0.0262,3WqTLAB7u84IHk91AQZXHa,377854,0.0795,0,0.000101,4
0.539,1,0.726,159.913,0.809,-10.653,0.279,audio_features,0.03,7esPEp6q2JX1VVGJTCPvrM,287999,0.107,5,1.92e-05,4
0.626,1,0.0675,135.95,0.00162,-8.02,0.83,audio_features,0.0343,0870CqL7MYh5JsMEbCbWQy,274080,0.309,1,0.0133,4
0.826,1,0.865,125.016,0.242,-9.211,0.815,audio_features,0.0409,40UTendM9UUH7Byrkg7cY0,277554,0.124,7,0.000717,4
0.769,0,0.32,87.987,0.00459,-20.41,0.252,audio_features,0.0525,6XbkcFDeIoyIOe2HWoAxBh,278307,0.111,5,0,4
0.668,1,0.278,93.058,0.178,-7.522,0.685,audio_features,0.0683,6fu3TjL7ylRMd8l48IuwjN,363267,0.107,7,0,4
0.714,1,0.898,100.01,0.095,-9.831,0.483,audio_features,0.0396,3iH9aAJw4Fi5Hdfwi0obL5,224979,0.0912,9,0.00196,4
0.493,1,0.468,142.405,0.552,-10.636,0.533,audio_features,0.041,0z5f81EcFBTFnsSxHtjGPN,289267,0.134,4,1.38e-05,3
0.517,0,0.69,173.913,0.0399,-7.485,0.848,audio_features,0.144,5TuoADSOUz7ldoPXrA9EZu,385489,0.242,10,0,4
0.633,1,0.462,91.122,0.718,-8.864,0.454,audio_features,0.0311,4EPkVM91JPPSQOVGPzRcKm,296472,0.138,4,0.000154,4
0.769,0,0.892,147.95,0.274,-4.778,0.746,audio_features,0.0471,3qcsvGXnPOzSQ0vcVngZFD,285055,0.23,9,0,4
0.759,0,0.583,119.985,0.0299,-6.602,0.746,audio_features,0.0563,2FfAoEbD6SFRhbQAvBBAtL,333192,0.0864,5,1.27e-06,4
0.773,0,0.339,103.98,0.26,-19.005,0.261,audio_features,0.0376,0b7HiR0vRs2gUbwZeJjfN3,367160,0.147,5,8.04e-06,4
0.373,1,0.193,87.79,0.655,-8.27,0.503,audio_features,0.032,4Ua5t8kTLSnVKWV2NK2xiN,417067,0.116,3,2.35e-06,4
0.467,1,0.523,84.811,0.268,-15.977,0.287,audio_features,0.0904,32WIZ0jiGuQ7jVkUMKPwCH,409078,0.162,6,0,5
0.43,1,0.329,121.722,0.631,-11.781,0.39,audio_features,0.0347,7j10ebEZdn2gAz01HopsF2,319948,0.0888,5,0.118,4
0.763,1,0.37,131.014,0.0143,-12.661,0.54,audio_features,0.126,1JEa1ld00kF2UM17rM4aR4,325172,0.0845,9,4.25e-06,4
0.686,1,0.528,110.011,0.0223,-7.164,0.877,audio_features,0.186,646diZuMDgdX1ffsnCHeP1,368274,0.0932,2,2.46e-06,4
0.544,1,0.429,134.968,0.00122,-4.554,0.858,audio_features,0.0508,2QFFI5i22rkoF14Qpwwok3,283307,0.379,11,0.000214,4
0.743,1,0.41,132.995,0.0295,-7.815,0.739,audio_features,0.0303,1d8FzIo9LWDihdJzMH8r7G,222464,0.052,1,0.00229,4
0.849,1,0.439,102.991,0.538,-6.776,0.87,audio_features,0.0688,0n4hm74nFRfPZ8G5qpNTdm,260762,0.119,8,0.0042,4
0.806,1,0.72,128.036,0.0155,-7.206,0.56,audio_features,0.0525,536PUezFmGs6oMbfUktxgp,279750,0.0749,7,0.00152,4
0.814,0,0.581,130.007,0.00812,-6.839,0.825,audio_features,0.0621,64izv8ngFLbHMcOr4ebmJh,263707,0.0722,11,0.00213,4
0.77,1,0.698,107.986,0.0141,-6.604,0.796,audio_features,0.0559,36u8ZQQu8cZR7yBFgO9Hvr,306573,0.613,2,5.42e-06,4
0.377,1,0.234,153.335,0.576,-8.415,0.422,audio_features,0.0374,5vMHnRMz9phHHXW4mEyogV,286640,0.168,7,0,3
0.843,0,0.698,103.985,0.121,-8.864,0.611,audio_features,0.0497,1rJmySqUrHQP0O4l1JX8E9,314373,0.334,10,0.00654,4
0.837,0,0.721,110.963,0.0214,-5.847,0.794,audio_features,0.0688,5VrdshnUNYTJnw5fQSibJv,309067,0.0819,10,8.38e-06,4
0.827,0,0.703,91.006,0.0577,-5.135,0.629,audio_features,0.0357,6Yqw4HtJuFXleJtgzYXWzT,330505,0.178,7,0.000192,4
0.748,1,0.699,136.991,0.225,-9.483,0.542,audio_features,0.0404,40lTZrTUyl0EaH8aoVBTVl,371800,0.0907,4,0.000279,4
0.826,0,0.797,116.986,0.103,-5.464,0.936,audio_features,0.0947,50pqJIkOUd6RmWxNmuKXdK,288092,0.304,11,5.52e-06,4
0.702,1,0.198,88.033,0.384,-6.028,0.583,audio_features,0.0252,0o6Mr5hQhAOpiWCxzMVSmr,160000,0.0934,1,0,4
0.845,1,0.759,117.96,0.0638,-7.248,0.785,audio_features,0.0515,5CUqJhrQ8L5B3bYfavryhx,334615,0.0796,7,5.75e-05,4
0.898,0,0.943,129.997,0.0474,-8.166,0.567,audio_features,0.0362,0XjNgd6mx3M6ODT2twYdeA,370730,0.0711,0,3.87e-06,4
0.483,0,0.182,144.05,0.0623,-6.121,0.867,audio_features,0.149,5gQkYNxWZrO7KfPdAkmtb6,134411,0.122,7,0.466,4
0.808,1,0.938,119.994,0.164,-6.37,0.82,audio_features,0.0347,07htVYFwLONbyxrreQeCqq,201779,0.091,5,7.93e-06,4
0.806,1,0.844,121.96,0.0827,-4.234,0.745,audio_features,0.0627,1C2gJaINSao4GEXySYopiS,263730,0.164,0,3.92e-05,4
0.935,1,0.881,109.988,0.065,-7.176,0.825,audio_features,0.0873,7fVB0SatpG7PNhXQqee3Z2,307413,0.0559,1,0.000489,4
0.843,0,0.898,100.021,0.0649,-8.443,0.538,audio_features,0.0359,6iR5loHbftRsAmXPuKMdJK,244557,0.119,9,0.000164,4
0.771,1,0.327,113.99,0.112,-3.997,0.938,audio_features,0.0932,0fqXeatsNPNIQbaPTyv3dM,247179,0.0743,7,3.1e-05,4
0.865,1,0.748,132.04,0.41,-6.232,0.77,audio_features,0.0853,1KZFVuIabkrHVq4yZFO8Kp,258409,0.113,0,0.0106,4
0.936,0,0.679,123.064,0.397,-8.316,0.769,audio_features,0.0835,5Fb9mtzYjTulbMDgV3a2Gt,223458,0.0856,4,0,4
0.766,1,0.422,198.235,0.0358,-6.401,0.768,audio_features,0.42,4xdrHCAYuvzqovLDTXwiGu,335815,0.127,7,0.000176,3
0.666,0,0.48,81.503,0.358,-9.088,0.497,audio_features,0.0429,1GIX3Z78P6PJg8srUYAqjF,234920,0.124,2,2.21e-05,3
0.848,0,0.89,67.362,0.684,-11.478,0.718,audio_features,0.334,5NSXAVJqe7Zh66PlRhgRvw,229000,0.0695,10,0.00453,4
0.818,1,0.841,130.02,0.224,-5.374,0.706,audio_features,0.0749,3VPXV4eXrbqEAkrpVdwKVy,232808,0.206,9,9.54e-05,1
0.705,1,0.912,77.473,0.124,-3.201,0.965,audio_features,0.115,6DAymKgsGcDlrHZ92JlReA,160777,0.0569,1,0.00158,4
0.772,1,0.873,83.989,0.194,-6.729,0.735,audio_features,0.121,77GItNfB7BAh26RwZWEdxb,330311,0.0962,8,0.0017,4
0.684,0,0.903,139.342,0.678,-5.536,0.656,audio_features,0.0398,1RlETOQUfMeUmsuchNOaZL,288878,0.18,2,0,3
0.855,0,0.659,102.972,0.0586,-8.132,0.649,audio_features,0.068,31Ke6bPGVVUhX7e7h36Cva,336720,0.206,10,2.92e-06,4
0.774,0,0.652,109.98,0.446,-8.917,0.568,audio_features,0.0374,4HbqG5EeDH6Y7Y1zb0KEig,324684,0.376,2,0.00499,4
0.479,0,0.648,115.832,0.191,-7.812,0.461,audio_features,0.0957,4ONqJwkPEb1lL6cEJ08l4I,310520,0.543,4,0,4
0.894,1,0.703,104.002,0.387,-8.722,0.463,audio_features,0.0374,1bIBBZeXoJn8Fg1xPsZ4fZ,291011,0.0834,0,0,4
0.851,1,0.794,104.995,0.071,-9.44,0.465,audio_features,0.0611,4veuanALTmuopcDBoYsoLI,237000,0.0555,0,1.99e-05,4
0.927,0,0.833,113.307,0.416,-6.081,0.732,audio_features,0.0538,5P0rMM17glfEKQ6QdAsv5q,219794,0.0446,9,8.49e-05,4
0.668,0,0.68,95.025,0.31,-6.546,0.687,audio_features,0.038,2mFkD2KjL1dUhkpNKteaKP,242526,0.0679,10,0,4
0.549,1,0.644,99.776,0.538,-4.033,0.834,audio_features,0.37,0aL09fbrXMMkMX9JYYmSjZ,296000,0.0622,11,2.93e-05,3
0.88,1,0.872,121.958,0.395,-11.499,0.541,audio_features,0.0359,04M33gLZl2uZRawzhPiBdT,215536,0.106,4,5.01e-05,4
0.676,0,0.666,175.976,0.588,-5.795,0.921,audio_features,0.112,4B7hHdp3YiEUoCfYJoRRP2,193907,0.107,10,0.00115,4
0.596,1,0.707,151.93,0.572,-5.361,0.845,audio_features,0.446,5Z163Q9EALZ3jPhPR418Fx,267702,0.118,8,2.89e-06,4
0.792,1,0.932,94.99,0.649,-15.069,0.668,audio_features,0.127,45miWbAjQm6mzQYDqtzxh9,384784,0.0392,8,0.00161,4
0.699,1,0.609,89.991,0.78,-8.915,0.527,audio_features,0.0304,70zRAi2XqpdhjmLpVa4kdO,252331,0.13,9,0.000292,4
0.634,1,0.845,176.917,0.696,-7.191,0.561,audio_features,0.202,0FPxU8IG5OqGn9NVEZT3zR,277818,0.199,2,0,3
0.84,0,0.478,99.954,0.297,-8.808,0.855,audio_features,0.264,0oClp8tiyxFEGcgfWCw8Q1,339779,0.322,5,2.14e-05,4
0.779,0,0.568,100.065,0.7,-9.379,0.421,audio_features,0.0345,6jaQom4BBYEoylc4NSMcga,271429,0.323,1,0,4
0.863,0,0.684,128.028,0.208,-5.703,0.602,audio_features,0.106,0I9uFFWSNOhlG0ZRHBVqah,175140,0.0385,4,0.00033,4
0.863,1,0.771,109.999,0.331,-4.313,0.96,audio_features,0.1,3GozcrNiaaol8QHf7Wv5zd,256627,0.208,9,5.79e-06,4
0.674,0,0.878,90.039,0.312,-7.896,0.86,audio_features,0.169,7doa67iBLqeFDhMKcMOJHx,293733,0.192,5,1.31e-05,4
0.536,1,0.28,129.856,0.655,-9.678,0.447,audio_features,0.0328,15VhrOnyIebxei4gzZbiBA,306387,0.15,5,2.96e-05,4
0.791,0,0.769,78.965,0.259,-6.592,0.569,audio_features,0.163,2333RV2lqw4JGTd2TSgIQ5,239372,0.1,0,2.28e-06,4
0.869,0,0.935,94.528,0.513,-4.791,0.761,audio_features,0.136,6E6OghpA1gK2fjq3IywyPR,210827,0.0634,9,0,3
0.726,0,0.408,110.98,0.0418,-7.309,0.873,audio_features,0.0423,1oDhm5pasCsa77e0GyQ3WM,265405,0.0957,6,3.54e-06,4
0.593,0,0.763,109.967,0.373,-4.147,0.925,audio_features,0.0836,5z2QHBeHThZ4l8EtRQzQoJ,269762,0.316,11,0.00349,4
0.675,1,0.954,119.985,0.0898,-5.942,0.839,audio_features,0.033,6fIwlHquUDhe7W0TMn3Ilf,339461,0.221,6,0.0296,4
0.774,0,0.826,100.011,0.557,-5.252,0.898,audio_features,0.194,67HDxegV9lKm9bQmydGgSo,299459,0.102,7,0,4
0.659,0,0.487,142.927,0.375,-6.881,0.501,audio_features,0.0323,6yj4cTnIIBcExguYAolnEU,276271,0.1,0,4.63e-06,1
0.754,1,0.569,82.002,0.203,-5.541,0.723,audio_features,0.0983,4pjMI4KIhP6mycR7p45DTH,307023,0.157,1,0,4
0.734,0,0.964,80.959,0.212,-8.537,0.718,audio_features,0.097,2qpnuHadZJsWolbDNNdM8h,254877,0.0629,5,4.85e-05,4
0.717,1,0.386,132.009,0.117,-7.174,0.945,audio_features,0.124,4iySptYjVgSYMoAPU4XhNQ,227273,0.267,8,4.24e-05,4
0.605,1,0.591,149.3,0.837,-10.417,0.415,audio_features,0.0986,06eQc1YB0r8HCO9uQmgAYs,344633,0.0947,5,1.15e-06,3
0.697,1,0.859,66.626,0.829,-10.512,0.64,audio_features,0.264,698FjhBRC0MhSv2j6nPpGK,311798,0.387,7,0.00013,4
0.863,1,0.614,99.012,0.124,-6.215,0.859,audio_features,0.069,2j3BBoGSuaCIK5aNjeRKZq,317463,0.0483,9,0.000212,4
0.759,0,0.767,92.943,0.149,-5.191,0.859,audio_features,0.0401,37M9kwKsYVUhPnERVQOB0A,279265,0.135,5,1.15e-06,4
0.672,0,0.443,120.006,0.243,-9.066,0.574,audio_features,0.0314,7t7FpQkhNuPal6ucwIodn0,287414,0.6,11,0.000184,4
0.797,1,0.572,102.038,0.0241,-5.561,0.87,audio_features,0.124,12uLSE9tpGfunOdAprpNjK,299598,0.236,8,0.000118,4
0.81,0,0.894,133.89,0.361,-3.912,0.934,audio_features,0.162,3ZdWPYRJGj3ToustSSm631,261402,0.0689,5,0,4
0.759,0,0.725,101.353,0.607,-6.76,0.464,audio_features,0.0926,4wKiaLGUIAdgRBSv80aeBW,286354,0.0606,5,7.66e-06,3
0.731,0,0.804,155.001,0.019,-6.259,0.821,audio_features,0.112,1ruSHepmiyk0JoNiX3E0df,352496,0.151,7,0.000181,4
0.713,1,0.71,150.167,0.305,-9.187,0.592,audio_features,0.234,2NTpCb0luqbizFWihabC4p,307133,0.0583,2,6.02e-06,3
0.745,0,0.782,195.045,0.576,-6.782,0.878,audio_features,0.233,7Mi0pugIa9VPQm7ykGWIfa,237263,0.0915,5,0.114,3
0.505,0,0.703,94.334,0.171,-7.818,0.548,audio_features,0.03,4imLxNMs05m3Co3CORrQtm,267624,0.102,5,9.74e-05,3
0.726,0,0.639,91.981,0.065,-1.99,0.94,audio_features,0.207,4DS8arJWnkpetpBg72P0nJ,311413,0.217,5,0.0015,4
0.619,0,0.509,124.978,0.092,-7.099,0.932,audio_features,0.0556,7cNebZz7NXdrFzFOiqY5W5,224995,0.147,10,0.00032,4
0.735,1,0.748,106.982,0.207,-7.779,0.799,audio_features,0.0779,1hwIQIU7lWbA0XfTAfNIaC,357462,0.152,4,1.14e-06,3
0.716,1,0.508,101.968,0.0774,-6.022,0.889,audio_features,0.1,1VhFZ2cCflcwp74w5Vzv7y,207647,0.16,2,1.42e-05,4
0.732,0,0.572,100.994,0.532,-7.13,0.795,audio_features,0.0327,1xIX12kEPbFbtTXZ1q3N8T,270148,0.23,0,0.364,4
0.642,1,0.669,94.003,0.173,-5.13,0.703,audio_features,0.0442,0UipbyZ94eKrCm1Vcydvl3,193180,0.133,8,9.97e-06,4
0.587,1,0.609,133.066,0.574,-8.245,0.411,audio_features,0.0336,4jYX71osH1K8LA6r3Z7R2d,408000,0.121,7,1.79e-05,4
0.67,1,0.88,119.794,0.592,-8.276,0.642,audio_features,0.129,1Y5lew9Z79LKXNLO4vEeHe,208447,0.15,3,2.28e-06,4
0.758,1,0.668,99.036,0.332,-10.152,0.81,audio_features,0.103,2cKr3kJnvhxWRWL0iZLoHu,140822,0.47,5,0.000619,4
0.613,0,0.836,93.489,0.699,-8.832,0.542,audio_features,0.0406,3t3EqksGHhYoAGowdC4U4o,277507,0.0744,11,0.0569,4
0.467,1,0.27,158.778,0.683,-7.462,0.494,audio_features,0.0305,4WFIyoappONJFQkgFKf0i4,353975,0.0835,9,2.92e-05,3
0.649,0,0.506,110.061,0.174,-6.17,0.57,audio_features,0.029,6fP7zEaXUaGmzTDyvA79Ng,263827,0.496,9,1.01e-05,4
0.739,0,0.739,132.99,0.067,-3.41,0.947,audio_features,0.0549,0DpBhHvxAOZUhaRh33dIUK,288960,0.0536,9,0.0932,4
0.692,0,0.626,138.02,0.35,-6.922,0.748,audio_features,0.031,3adjuFh7RtTJm5GnVPpqd6,267102,0.146,6,2.49e-05,4
0.771,0,0.662,109.973,0.162,-7.665,0.695,audio_features,0.0464,7c86TRSY74EP7LEDGnWdIk,284000,0.136,7,0,4
0.6,1,0.159,92.027,0.712,-7.44,0.871,audio_features,0.0856,1CDwsb7jfP90SMXfUvOmy5,285652,0.125,10,0.596,4
0.911,0,0.567,128.048,0.0832,-6.219,0.649,audio_features,0.133,7BV3j3FnOHnvwlQXtbrlky,266523,0.112,11,0.000533,4
0.863,1,0.764,119.986,0.0512,-5.663,0.64,audio_features,0.05,0PP8Y8xuzpHRv74vvkYK8W,212000,0.0333,0,8.55e-05,4
0.775,1,0.477,92.013,0.0113,-9.155,0.457,audio_features,0.0294,3Nmx11s8Gte6zSzLntbSsu,290454,0.274,2,0.000132,4
0.456,0,0.646,105.016,0.688,-7.869,0.882,audio_features,0.0962,59bjBwDlZAIx6gyRjvKHsr,233230,0.165,1,0,4
0.785,1,0.684,129.846,0.195,-6.92,0.454,audio_features,0.0654,01qaeG4h7OJLLDw43QxIg6,167736,0.106,7,0,4
0.724,0,0.781,145.002,0.305,-7.195,0.893,audio_features,0.177,0ZImJfZldoRFqg5IoWuGUs,366227,0.168,6,0,4
0.736,1,0.301,94.975,0.436,-4.26,0.99,audio_features,0.136,538V6gFAnhcLZrg6I8lIMI,119053,0.303,4,0.0301,4
0.799,0,0.947,123.966,0.486,-5.492,0.593,audio_features,0.0367,42JI4hVOPLwQ0J7WOfIieR,174194,0.0484,9,0,4
0.537,0,0.576,112.336,0.143,-8.753,0.774,audio_features,0.328,389QeODLYejJBt5KH608fJ,268651,0.261,6,0,3
0.479,0,0.576,177.009,0.368,-6.75,0.6,audio_features,0.0315,40BKieC1XsLjGtvYkZcdj6,310000,0.117,11,3.43e-05,3
0.757,1,0.87,136.638,0.858,-6.571,0.802,audio_features,0.0518,2h1CBp333Mx5r2HsOvHxtH,330795,0.115,11,0.00585,3
0.302,0,0.274,65.537,0.226,-6.312,0.695,audio_features,0.0995,0lVBM4V3iuyP6xpNSucOT7,296450,0.0839,7,2.52e-05,4
0.692,0,0.315,115.972,0.345,-8.031,0.765,audio_features,0.0671,0ztbRzwQwzF53IPjoxZWhC,214144,0.59,11,0.000452,4
0.824,0,0.946,110.003,0.157,-7.369,0.905,audio_features,0.0813,2gMCs610oOscxMr0U5m53W,289173,0.57,6,0.0123,4
0.467,1,0.818,64.066,0.202,-12.2,0.762,audio_features,0.198,60XXoLRU0MSv0FySnGCN8L,273760,0.0696,9,0.000198,4
0.318,0,0.265,145.209,0.534,-2.91,0.555,audio_features,0.0301,5vWzzjFUTBK4dFFynf4SPx,132133,0.289,2,0.000339,4
0.737,0,0.961,81.021,0.247,-3.088,0.7,audio_features,0.0676,10bHFRaMUcjyxKSmXoY2Lh,94815,0.0547,0,0.00462,4
0.79,0,0.608,104.99,0.475,-3.834,0.709,audio_features,0.0456,4fo2Q4iPc9DDI1eS7sIHIh,258162,0.22,9,9.03e-05,4
0.574,0,0.587,106.299,0.689,-7.312,0.935,audio_features,0.341,3QGKHDgupXGs3NSGaWI61T,256942,0.133,4,0,3
0.496,1,0.559,120.088,0.303,-6.846,0.938,audio_features,0.0918,1YxOiTuveJM4seiw0p6NeS,228000,0.0344,6,2.33e-06,4
0.242,0,0.394,85.601,0.837,-9.899,0.583,audio_features,0.0989,547drAxnHv6qRwvJMceREO,189880,0.137,7,0.00135,4
0.512,1,0.435,179.85,0.0686,-6.014,0.768,audio_features,0.0631,5zGHViDOEuNaZySWpLgPw6,218667,0.394,4,0.00097,4
0.675,1,0.785,150.032,0.0982,-6.072,0.954,audio_features,0.121,2RtaqrHyTtACjhvGdGS6Un,225587,0.0367,1,0.00256,4
0.674,0,0.626,100.994,0.501,-6.844,0.964,audio_features,0.107,7cpIx6HUfvfDAB4gM06qEg,200236,0.126,10,0.804,4
0.55,1,0.211,120.019,0.088,-6.777,0.716,audio_features,0.0447,4LA2fpdEGZ6wnvTFQLILZk,392875,0.112,4,0.00014,4
0.817,0,0.513,111.979,0.153,-8.633,0.619,audio_features,0.0894,3vLxIayJZo1tIPDUmyo1jt,275667,0.136,4,3.94e-06,4
0.779,1,0.82,98.974,0.473,-7.333,0.884,audio_features,0.0696,3yNhGgQMPOdqVFpjRu8k8x,206830,0.219,8,4.97e-05,4
0.668,1,0.618,107.988,0.241,-13.897,0.348,audio_features,0.0287,31F7BUhnTKo0E8VcG8Vmrd,306667,0.133,1,2.58e-05,4
0.871,0,0.828,95.004,0.464,-4.524,0.56,audio_features,0.193,5nhP1idzo26UhFB9jjlIDE,203053,0.0461,6,0,4
0.706,0,0.491,99.013,0.654,-9.322,0.508,audio_features,0.0319,37KgM3qNYvDdMC9m6IvBOf,214998,0.237,11,1.4e-05,3
0.742,1,0.826,160.138,0.0122,-10.981,0.556,audio_features,0.209,1qgb9TXSQqOHmVj5dBAtFX,229632,0.107,6,9.12e-06,4
0.888,0,0.684,121.977,0.312,-6.855,0.881,audio_features,0.0728,0dCcYlHotqMUkOev9XGxJn,248833,0.102,0,0,4
0.706,0,0.5,112.962,0.623,-5.196,0.751,audio_features,0.0445,0hujsbFzpm9RjOs4mnVclo,204181,0.0733,9,0,4
0.686,1,0.412,98.981,0.272,-3.225,0.94,audio_features,0.247,3bWoRk0iBDVvVSB2Noc7r5,267826,0.348,8,0,4
0.798,0,0.82,120.206,0.0865,-7.143,0.907,audio_features,0.0613,3Fo7T5j4wd8qY9KxYacVWD,248507,0.0816,5,0,4
0.563,1,0.256,90.03,0.233,-8.291,0.564,audio_features,0.036,2Ky5jxPZaBLQwy9iAQh3TQ,256342,0.276,8,0,4
0.794,0,0.706,102.991,0.577,-10.165,0.828,audio_features,0.0349,6wRIaDf7K649XYcP05m3yr,261648,0.159,10,0.662,4
0.784,0,0.438,125.999,0.454,-10.059,0.957,audio_features,0.0733,1SUTkKC4IExRMDYF7Knssb,227865,0.11,5,0.204,4
0.717,0,0.746,96.003,0.384,-7.0,0.659,audio_features,0.0328,2BKjddVy0pfft5C0CREpyX,325035,0.177,1,0.0413,4
0.838,0,0.847,134.07,0.414,-10.306,0.661,audio_features,0.0375,4KaYRMhP8QZHtvy71ycFjn,262573,0.0784,0,0.0097,4
0.758,1,0.916,138.095,0.399,-7.962,0.922,audio_features,0.0522,5RYfkXiIxY1FO7JvV1QL8o,181522,0.0773,4,0.0141,4
0.596,1,0.218,172.629,0.726,-6.412,0.571,audio_features,0.0335,3Zup8Rw8u8p03dVsAQFEOC,91481,0.104,5,0,3
0.8,1,0.916,135.031,0.639,-9.649,0.648,audio_features,0.0353,0zfvM9QMhsfhZAYTSMvlHh,257449,0.128,5,0.856,4
0.405,0,0.372,100.983,0.836,-10.837,0.495,audio_features,0.11,0nUqmLja5dpfk2mdTpss9t,193875,0.366,6,0.0525,4
0.802,0,0.966,150.989,0.286,-7.068,0.781,audio_features,0.0463,3NbaTd80LpN02CXIVFK6eC,217748,0.347,5,0.00118,4
0.67,0,0.676,98.001,0.619,-7.817,0.871,audio_features,0.0386,0V3oK9ZpszfT9X5SapbGo3,182000,0.301,9,0.815,4
0.775,1,0.563,79.985,0.714,-5.226,0.857,audio_features,0.248,0deChH8ehtH8alitic2cSs,213645,0.119,1,0.00025,4
0.712,1,0.426,100.978,0.508,-8.888,0.68,audio_features,0.0486,7CDtNYmYLreTJB3NCQOOz6,167240,0.145,2,0.0135,4
0.76,0,0.449,104.992,0.573,-8.164,0.98,audio_features,0.0743,0cJBQDqY4zZFJsPxLgIMJa,227448,0.308,10,0.131,4
0.804,0,0.928,140.05,0.709,-8.543,0.64,audio_features,0.0388,0l9t5fRQ5ss6eaFvcx0PGL,265253,0.278,0,0.237,4
0.647,1,0.62,90.111,0.0688,-5.389,0.921,audio_features,0.105,5XPhao7RM49t5OKNHE6ZVJ,260769,0.0996,7,0.0165,4
0.671,1,0.758,185.91,0.744,-9.422,0.896,audio_features,0.513,4HTDl31KMbRxWrH778ffvV,270064,0.0978,0,1.86e-06,4
0.684,0,0.786,101.06,0.798,-7.617,0.787,audio_features,0.0322,4WSam3pcMqExTIVFP9IB3Y,264330,0.407,9,0.104,4
0.741,0,0.889,105.029,0.0917,-11.364,0.632,audio_features,0.0467,4kC3NftUjxX1NgD8fG262Y,276000,0.16,11,0,4
0.589,0,0.3,112.009,0.0176,-9.453,0.472,audio_features,0.0294,5KLXBee5pL6iHAWBnx848b,186000,0.16,0,5.86e-05,4
0.719,0,0.505,120.001,0.0174,-4.517,0.912,audio_features,0.12,5f3F56CN1QzlhodJvEM2Ex,180000,0.0928,11,0,4
0.772,0,0.417,103.994,0.198,-4.584,0.893,audio_features,0.0929,50pBsrhgghvQtOhyCETPsY,336573,0.326,7,0.00032,4
0.501,1,0.519,148.52,0.211,-9.118,0.601,audio_features,0.256,4bGXcdXmdEqrmqs2QSauTM,363867,0.173,9,0,3
0.864,1,0.447,130.987,0.0749,-10.101,0.61,audio_features,0.117,0KR9Al6NqtKKSoE1Q3l5fm,332151,0.107,7,0,4
0.785,0,0.864,189.988,0.0916,-2.672,0.746,audio_features,0.149,2IbRKQwgiyvXY1yVq8GuA3,166294,0.121,10,1.98e-05,4
0.772,1,0.182,91.001,0.359,-6.377,0.854,audio_features,0.0476,52zkh5Y1z355d8G1DluM4C,285165,0.0718,2,0.00387,4
0.844,0,0.73,100.031,0.374,-6.581,0.614,audio_features,0.278,53T0p1fjpiOBYTvlrPTnoW,261773,0.101,4,0,4
0.847,1,0.925,112.059,0.0988,-7.149,0.941,audio_features,0.0912,048NzPL7Xs7MTvTWtWGW4E,261796,0.189,4,0,4
0.718,1,0.55,120.007,0.485,-7.088,0.837,audio_features,0.0348,4oKN0CJQgVr7jRB7EAj6Dn,136000,0.122,1,0.159,4
0.72,1,0.822,94.013,0.744,-9.094,0.625,audio_features,0.0256,1ZhGQ4SliEbUyvzKQEvY30,371520,0.12,7,0.000262,4
0.788,1,0.862,100.982,0.216,-5.695,0.889,audio_features,0.034,3wYeVBYkrZrEuAPNAtyyAL,279690,0.137,6,0.0283,4
0.796,0,0.967,150.106,0.396,-8.243,0.727,audio_features,0.0797,4NbJVp5Ds8NCiFSGTvlrQn,224340,0.285,0,0.000761,4
0.654,0,0.591,154.099,0.159,-3.832,0.919,audio_features,0.101,2mkSd0bVcAbSK2DQ5qk2cq,246477,0.0882,8,0,4
0.563,0,0.6,152.959,0.719,-4.496,0.956,audio_features,0.222,2HeD7Hz3csePItxLc1NxYX,243431,0.114,7,2.03e-05,4
0.913,0,0.756,106.006,0.152,-8.611,0.685,audio_features,0.136,7BcEChqpb2uH1H6uK8Yf1S,283608,0.0602,9,0.0119,4
0.756,0,0.74,92.983,0.593,-10.943,0.393,audio_features,0.0628,2pLpj9PtJn02zxFbhg1z43,235520,0.245,11,0.00137,4
0.763,0,0.963,126.015,0.496,-4.435,0.766,audio_features,0.0401,3u3Jt2o5Cz8IRWjVfxEkVK,363095,0.101,0,0.0598,4
0.689,1,0.785,81.46,0.404,-5.66,0.865,audio_features,0.0345,1S6ReFQxDitr5fprxGLFZK,218166,0.332,2,0.0109,4
0.56,1,0.349,86.029,0.489,-7.859,0.602,audio_features,0.0428,7LaQ58wuVdHDOgCbnyexBL,289030,0.119,3,0,4
0.794,0,0.826,93.935,0.327,-2.507,0.881,audio_features,0.194,3G9gtHhJbrqOVVGrH60nZT,288400,0.289,9,0,4
0.881,0,0.701,101.996,0.171,-6.423,0.884,audio_features,0.171,4FexaCwCrxQ9OErHZiLlWh,257163,0.231,6,4.09e-06,4
0.781,0,0.846,110.0,0.486,-7.191,0.934,audio_features,0.0539,7255Q1PYKuFqRrwBxoNh5A,266144,0.195,11,0.059,4
